id,sugar to flour ratio,sugar index,bake temp,chill time,calories,density,pH,grams baking soda,bake time,quality,weight,crunch factor,aesthetic appeal,chocolate,nuts,oats,raisins,peanut_butter,butter type_melted
4450,0.29,14.4,440,54.0,177.0,0.9991,8.17,0.58,8.9,8,13.2,1.68,3,0,0,0,1,0,1
4451,0.05,2.2,840,13.0,29.0,0.9959,8.22,0.55,9.9,6,15.8,1.94,3,0,0,0,0,1,0
4452,0.35,16.5,400,60.0,171.0,0.999,8.16,0.59,9.1,8,14.2,1.69,3,1,0,0,0,0,1
4453,0.35,7.7,310,36.0,135.0,0.9938,8.19,0.37,10.5,7,13.2,1.21,3,1,0,0,0,0,1
4454,0.45,2.5,920,20.0,88.0,0.99918,8.15,0.43,9.4,5,20.0,1.2,3,0,0,0,1,0,0
4455,0.11,1.5,790,11.0,39.0,0.9968,8.42,0.58,9.6,5,15.0,1.56,3,0,1,0,1,0,0
4456,0.49,7.4,390,46.0,108.0,0.9934,8.03,0.33,11.9,9,16.8,1.47,3,1,0,0,0,0,1
4457,0.3,6.8,560,26.0,105.0,0.9954,8.44,0.4,9.6,8,14.4,1.49,3,1,0,1,0,0,1
4458,0.33,4.1,350,26.0,155.0,0.9925,8.25,0.79,12.3,10,13.8,1.35,3,0,0,0,1,0,1
4459,0.62,10.6,360,56.0,153.0,0.9978,8.13,0.44,8.9,8,15.4,1.95,3,0,0,0,1,0,1
4460,0.05,2.6,540,36.0,146.0,0.9948,8.43,0.5,9.2,8,11.8,1.92,3,0,1,0,1,0,1
4461,0.38,1.5,580,10.0,29.0,0.9962,8.26,0.74,9.8,5,16.4,1.53,3,0,0,0,1,0,0
4462,0.34,8.9,480,32.0,111.0,0.99455,8.25,0.54,11.0,9,13.4,1.4,3,1,0,0,0,0,1
4463,0.33,1.9,350,39.0,138.0,0.991,8.17,0.44,11.7,9,14.8,1.84,3,1,0,0,0,0,1
4464,0.38,1.2,290,31.0,132.0,0.98895,8.28,0.36,12.4,8,10.8,1.46,3,1,0,0,0,0,1
4465,0.23,7.1,410,20.0,97.0,0.99246,8.1,0.85,11.4,8,13.8,1.86,3,1,0,0,0,0,1
4466,0.52,2.2,710,12.0,35.0,1.0006,8.1,0.56,9.0,6,26.4,1.69,3,1,1,0,0,0,0
4467,0.3,1.2,290,25.0,93.0,0.98742,8.31,0.4,13.6,9,10.8,1.38,3,0,0,0,1,0,1
4468,0.24,5.6,330,23.0,120.0,0.99334,7.92,0.66,10.3,9,14.4,1.6,3,0,0,0,1,0,1
4469,0.24,3.3,410,25.0,143.0,0.9914,8.31,0.44,11.3,8,12.0,1.97,3,0,0,0,1,0,1
4470,0.35,5.4,480,36.0,108.0,0.9939,8.32,0.42,10.2,8,13.8,1.78,3,1,0,1,0,0,1
4471,0.02,1.8,500,5.0,11.0,0.9962,8.48,0.52,9.5,5,13.6,1.42,3,1,1,1,0,0,0
4472,0.3,5.4,450,26.0,105.0,0.99469,8.32,0.45,9.3,7,11.4,1.27,3,1,0,1,0,0,1
4473,0.29,1.8,320,26.0,74.0,0.98889,7.96,0.35,13.0,10,14.6,1.72,3,1,1,0,0,0,1
4474,0.74,12.8,450,24.0,126.0,0.9942,8.26,0.38,12.2,10,14.0,1.15,3,1,0,1,0,0,1
4475,0.29,10.3,390,41.0,98.0,0.99564,8.19,0.38,9.8,10,14.0,1.07,3,1,0,1,0,0,1
4476,0.35,7.7,560,45.0,191.0,0.99527,8.16,0.5,9.5,7,12.8,1.01,3,1,0,0,0,0,1
4477,0.37,1.4,760,8.0,23.0,0.9974,8.26,0.7,9.6,6,16.6,1.5,3,1,0,0,0,0,0
4478,0.31,1.7,350,24.0,79.0,0.99053,8.27,0.69,11.4,9,13.0,1.57,3,1,0,0,0,0,1
4479,0.22,1.3,490,25.0,155.0,0.99296,8.74,0.43,10.0,7,11.2,1.55,3,1,0,0,0,0,1
4480,0.37,3.4,230,19.0,87.0,0.9902,8.14,0.53,12.7,8,13.6,1.7,3,0,0,0,1,0,1
4481,0.49,8.2,550,49.0,188.0,0.9974,8.52,0.58,9.7,8,14.8,1.08,3,0,0,0,1,0,1
4482,0.74,5.0,380,35.0,157.0,0.9945,8.21,0.46,9.9,7,13.4,1.48,3,0,0,0,1,0,1
4483,0.49,8.1,520,48.0,197.0,0.99558,8.19,0.48,9.5,7,13.4,1.51,3,1,0,0,0,0,1
4484,0.41,1.0,420,14.0,59.0,0.9922,7.96,0.25,10.5,8,18.4,1.88,3,1,0,0,0,0,1
4485,0.37,7.9,250,38.0,107.0,0.99306,7.93,0.37,11.9,8,16.6,1.52,3,1,0,1,0,0,1
4486,0.33,10.4,310,47.0,194.0,0.99692,8.07,0.58,9.6,8,15.6,1.89,3,0,0,0,1,0,1
4487,0.24,1.9,340,10.0,53.0,0.98815,8.32,0.5,13.5,9,11.2,1.13,3,1,1,0,0,0,1
4488,0.4,1.6,470,5.0,133.0,0.993,8.23,0.7,11.4,8,13.6,1.39,3,1,0,0,0,0,1
4489,0.42,12.0,670,24.0,131.0,0.99727,8.19,0.34,9.3,7,13.8,1.27,3,1,1,1,0,0,1
4490,0.26,2.0,800,31.0,131.0,0.99622,8.21,0.52,9.9,5,15.6,1.92,3,1,1,1,0,0,0
4492,0.37,1.2,340,5.0,57.0,0.99256,8.05,0.54,10.4,5,15.2,1.11,3,1,1,0,0,0,1
4493,0.29,5.2,760,19.0,92.0,0.99138,7.95,0.39,12.5,8,16.4,1.89,3,0,0,0,1,0,1
4494,0.39,1.4,340,19.0,102.0,0.99121,8.23,0.6,11.3,9,13.6,1.45,3,1,0,1,0,0,1
4495,0.4,2.4,520,4.0,10.0,0.99356,8.33,0.7,12.8,7,16.4,1.28,3,1,0,0,0,0,0
4496,0.34,2.0,640,12.0,25.0,0.99516,8.26,0.84,11.7,7,18.2,1.98,3,0,0,0,1,0,0
4497,0.26,8.8,270,23.0,112.0,0.9931,7.98,0.41,11.4,8,14.8,1.94,3,1,0,0,0,0,1
4498,0.35,2.0,460,31.0,95.0,0.98822,8.06,0.46,13.6,8,12.4,1.78,3,0,0,0,1,0,1
4499,0.28,1.1,180,18.0,72.0,0.9926,7.97,0.35,10.4,7,17.6,1.47,3,1,0,0,0,0,1
4500,0.33,7.6,500,53.0,189.0,0.9966,8.25,0.49,8.6,7,13.0,1.46,3,1,0,1,0,0,1
4501,0.26,7.8,310,23.0,90.0,0.9944,8.13,0.5,10.4,7,15.4,1.25,3,0,0,0,1,0,1
4502,0.27,2.6,330,25.0,85.0,0.99086,8.05,0.34,11.7,8,13.4,1.49,3,1,1,0,0,0,1
4503,0.35,0.6,420,11.0,71.0,0.9926,8.08,0.38,10.6,7,17.4,1.63,3,1,0,0,0,0,1
4504,0.43,2.3,590,15.0,31.0,0.9966,8.15,0.57,11.0,5,20.0,1.04,3,0,1,1,0,0,0
4505,0.33,1.9,470,20.0,101.0,0.9914,8.1,0.46,11.1,8,13.6,1.41,3,1,0,0,0,0,1
4506,0.18,10.6,450,57.0,159.0,0.99666,8.09,0.54,9.2,7,12.6,1.28,3,1,0,0,0,0,1
4507,0.25,1.7,480,39.0,177.0,0.99212,8.28,0.57,10.5667,7,13.0,1.87,3,0,1,0,1,0,1
4508,0.37,7.0,570,35.0,208.0,0.9973,8.57,0.55,10.2,7,13.6,1.05,3,1,0,0,0,0,1
4509,0.0,2.7,1230,15.0,33.0,0.99538,8.44,0.63,11.3,6,13.6,1.06,4,1,1,1,0,0,0
4510,0.25,2.0,780,19.0,59.0,0.99612,8.3,0.48,10.2,5,16.0,1.57,3,0,1,0,1,0,0
4511,0.22,3.3,480,41.0,161.0,0.99256,8.16,0.5,10.5,8,12.6,1.06,3,1,0,0,0,0,1
4512,0.24,1.4,460,17.0,77.0,0.99319,8.66,0.57,10.3,8,12.2,1.88,3,1,0,1,0,0,1
4513,0.46,0.9,360,63.0,147.0,0.99126,8.02,0.41,10.7,8,15.2,1.13,3,1,0,1,0,0,1
4514,0.27,2.4,480,30.0,149.0,0.9936,8.1,0.51,9.2,8,14.4,1.82,3,1,0,0,0,0,1
4515,0.09,1.4,390,53.0,141.0,0.99206,8.12,0.44,10.1,7,13.4,1.72,3,0,0,0,1,0,1
4516,0.36,8.2,280,44.0,111.0,0.99272,8.14,0.41,12.4,8,14.6,1.02,3,1,0,1,0,0,1
4517,0.01,2.7,340,56.0,122.0,0.9906,8.15,0.3,11.9,7,13.2,1.25,3,0,1,0,1,0,1
4518,0.32,7.6,450,61.0,204.0,0.99543,8.1,0.55,10.1,8,16.0,1.53,3,1,0,0,0,0,1
4519,0.28,2.2,420,33.0,93.0,0.9914,8.31,0.43,11.1,8,12.8,1.13,3,1,0,1,0,0,1
4520,0.24,1.9,430,70.0,154.0,0.99273,8.18,0.52,10.5,7,13.6,1.3,3,1,0,0,0,0,1
4521,0.28,6.3,340,45.0,152.0,0.9921,8.29,0.46,11.6,9,12.6,1.93,3,0,0,0,1,0,1
4522,0.38,1.6,660,34.0,182.0,0.9968,8.23,0.38,8.5,5,18.2,1.2,3,0,1,0,1,0,1
4523,0.26,2.3,300,11.0,103.0,0.99106,8.06,0.42,11.1,8,13.8,1.93,3,0,0,0,1,0,1
4524,0.14,2.7,420,27.0,160.0,0.9931,8.46,0.51,10.6,9,11.8,1.19,3,1,1,0,0,0,1
4525,0.35,5.5,540,37.0,183.0,0.99474,8.08,0.5,10.3,7,14.4,1.21,3,1,0,0,0,0,1
4526,0.31,7.5,520,55.0,230.0,0.9949,8.19,0.46,9.8,7,11.6,1.33,3,0,0,0,1,0,1
4527,0.33,1.2,450,71.0,162.0,0.9914,8.07,0.47,11.0,8,16.0,2.0,3,1,0,1,0,0,1
4528,0.32,7.6,380,48.0,203.0,0.9958,8.45,0.54,9.7,9,13.0,1.41,3,1,0,0,0,0,1
4529,0.22,5.1,370,23.0,131.0,0.9944,8.29,0.32,10.1,7,12.8,1.57,3,1,0,0,0,0,1
4530,0.24,1.4,570,17.0,117.0,0.9928,8.16,0.35,10.5,7,14.4,1.04,3,0,0,0,1,0,1
4531,0.29,3.1,410,37.0,144.0,0.98944,8.22,0.39,12.8,9,12.0,1.13,3,1,0,0,0,0,1
4532,0.38,2.1,580,14.0,167.0,0.994,8.21,0.55,9.9,7,15.6,1.02,3,1,0,0,0,0,1
4533,0.28,1.6,500,33.0,137.0,0.9929,8.31,0.56,10.5,8,14.8,1.48,3,0,0,0,1,0,1
4534,0.74,11.9,460,54.0,168.0,0.9978,8.58,0.68,10.1,7,12.8,1.98,3,1,0,1,0,0,1
4535,0.21,1.65,1170,40.0,240.0,0.9938,8.11,0.57,9.3,7,13.4,1.04,3,1,1,1,0,0,1
4536,0.42,5.1,360,7.0,77.0,0.9939,8.16,0.52,11.7,7,16.8,1.03,3,1,0,1,0,0,1
4537,0.28,1.6,520,46.0,169.0,0.9926,8.05,0.41,10.5,7,14.2,1.24,3,1,0,0,0,0,1
4538,0.39,17.95,570,45.0,149.0,0.9999,8.21,0.36,8.6,7,14.6,1.3,3,1,0,0,0,0,1
4539,0.33,5.0,450,30.0,131.0,0.9942,8.32,0.44,10.9,8,15.0,1.62,3,0,0,0,1,0,1
4540,0.21,1.0,440,13.0,98.0,0.99345,8.14,0.46,9.2,7,12.4,1.09,3,1,1,0,0,0,1
4541,0.39,2.4,480,25.0,157.0,0.99133,8.2,0.54,11.1,9,13.8,1.16,3,0,0,0,1,0,1
4542,0.39,6.7,360,6.0,117.0,0.9938,8.12,0.42,10.7,7,15.8,1.48,3,1,0,0,0,0,1
4543,0.23,1.1,440,38.0,180.0,0.98924,8.28,0.34,11.9,8,9.6,1.23,3,1,0,0,0,0,1
4544,0.2,5.6,1170,61.0,183.0,0.99459,8.24,0.43,9.5,7,12.8,1.51,3,0,0,0,1,0,1
4545,0.03,1.8,580,4.0,8.0,0.9972,8.36,0.33,9.1,4,15.8,1.53,3,1,0,0,0,1,0
4546,0.4,2.2,580,6.0,10.0,0.99536,8.31,0.68,11.2,7,16.4,1.95,3,0,0,0,1,0,0
4547,0.35,2.8,380,10.0,164.0,0.9912,8.09,0.53,12.0,8,13.6,1.29,3,0,0,0,1,0,1
4548,0.26,1.9,790,42.0,140.0,0.9964,8.23,0.54,9.5,5,15.8,1.33,3,0,1,0,1,0,0
4549,0.4,22.0,480,48.0,167.0,1.001,7.93,0.5,8.7,7,13.6,1.24,3,1,0,0,0,0,1
4550,0.24,6.9,690,9.0,117.0,0.9942,8.15,0.35,10.2,6,12.6,1.32,3,0,0,0,1,0,1
4551,0.39,2.3,330,29.0,102.0,0.9908,8.26,0.54,12.3,9,14.4,1.28,3,1,0,0,0,0,1
4552,0.25,2.5,1040,35.0,155.0,1.001,8.41,0.67,11.2,5,19.6,1.51,3,1,0,0,0,1,0
4553,0.65,1.4,460,28.0,157.0,0.9946,8.33,0.62,9.4,8,14.6,1.15,3,1,0,1,0,0,1
4554,0.73,14.35,440,27.0,191.0,1.00013,7.96,0.88,8.7,7,17.4,1.74,3,0,0,0,1,0,1
4555,0.6,2.1,1120,12.0,90.0,0.9973,8.2,0.52,9.2,5,16.8,1.65,3,1,1,1,0,0,0
4556,0.3,11.2,460,53.0,149.0,0.99479,8.21,0.34,10.8,7,12.8,1.2,3,1,0,0,0,0,1
4557,0.38,1.5,320,28.0,112.0,0.9914,8.25,0.55,11.4,9,13.2,1.24,3,1,0,1,0,0,1
4558,0.27,1.4,410,51.0,117.0,0.9909,8.28,0.38,11.2,8,12.4,1.4,3,1,0,1,0,0,1
4559,0.14,8.3,320,35.0,164.0,0.9918,8.53,0.51,12.5,10,10.0,1.04,3,0,1,0,1,0,1
4560,0.34,6.4,500,36.0,163.0,0.9937,8.19,0.7,11.5,8,15.4,1.24,3,1,0,0,0,0,1
4561,0.3,5.3,540,44.0,161.0,0.9941,8.12,0.48,10.3,8,14.8,1.6,3,1,0,0,0,0,1
4562,1.0,19.6,300,28.0,135.0,0.9973,8.24,0.4,12.0,8,15.4,1.53,3,1,1,0,0,0,1
4563,0.74,7.5,440,59.0,160.0,0.996,8.22,0.64,10.0,8,15.6,1.24,3,1,0,0,0,0,1
4564,0.32,2.0,620,15.0,28.0,0.9947,8.23,0.73,11.3,7,14.4,1.54,3,0,0,0,1,0,0
4565,0.59,1.4,370,40.0,120.0,0.9918,8.34,0.41,11.1,9,14.0,1.48,3,1,0,0,0,0,1
4566,0.28,4.4,290,14.0,107.0,0.99347,8.24,0.46,10.4,10,13.8,1.69,3,1,0,1,0,0,1
4567,0.49,4.6,1180,10.0,17.0,1.0002,8.07,0.56,11.7,6,21.8,1.82,3,0,1,0,1,0,0
4568,0.3,8.0,280,33.0,122.0,0.99164,8.13,0.63,12.6,9,13.6,1.28,3,0,0,0,1,0,1
4569,0.48,2.1,520,5.0,9.0,0.99458,8.2,0.69,12.1,7,20.4,1.31,3,0,0,0,1,0,0
4570,0.39,14.2,580,49.0,192.0,0.9979,7.98,0.48,9.0,9,14.4,1.55,3,1,0,0,0,0,1
4571,0.01,1.9,800,8.0,25.0,0.99746,8.69,0.73,10.5,5,13.2,1.99,3,1,1,1,0,0,0
4572,0.26,14.0,430,41.0,248.0,0.9986,8.03,0.57,8.7,8,16.0,1.74,3,1,0,0,0,0,1
4573,0.76,4.2,660,7.0,38.0,1.0004,8.22,0.6,13.0,7,24.0,1.49,3,0,0,0,1,0,0
4574,0.1,2.6,530,13.0,27.0,0.99362,8.57,0.5,11.9,5,12.2,1.15,3,0,1,1,0,0,0
4575,0.3,5.5,380,15.0,129.0,0.9948,8.14,0.49,9.6,8,12.8,1.38,3,1,0,0,0,0,1
4576,0.19,1.8,820,15.0,34.0,0.99655,8.49,0.68,10.5,5,14.8,1.2,3,0,1,0,1,0,0
4577,0.17,5.1,490,26.0,82.0,0.993,8.0,0.38,9.8,8,13.6,1.35,3,1,0,1,0,0,1
4578,0.28,11.8,420,54.0,137.0,0.99492,8.18,0.37,10.8,8,13.2,1.96,3,1,0,1,0,0,1
4579,0.45,3.8,270,21.0,128.0,0.992,8.55,0.49,11.2,10,10.4,1.29,3,1,0,0,0,0,1
4580,0.28,14.7,470,49.0,198.0,0.9977,8.23,0.46,9.5,7,12.6,1.84,3,0,0,0,1,0,1
4581,0.2,6.1,630,47.0,164.0,0.9946,8.17,0.42,10.0,7,14.2,1.35,3,0,0,0,1,0,1
4582,0.19,8.2,510,53.0,187.0,0.996,8.16,0.52,9.7,7,14.2,1.89,3,1,0,0,0,0,1
4583,0.3,14.9,510,33.0,118.0,0.99835,8.04,0.54,9.0,8,13.2,1.56,3,1,0,0,0,0,1
4584,0.35,1.9,370,16.0,120.0,0.9933,8.16,0.69,10.6,7,12.0,1.32,3,1,0,0,0,0,1
4585,0.4,2.2,600,12.0,20.0,0.99474,8.26,0.64,11.8,6,15.0,1.77,3,0,1,0,1,0,0
4586,0.3,2.1,380,18.0,130.0,0.9928,8.36,0.63,10.6,8,13.4,1.95,3,0,0,0,1,0,1
4587,0.14,5.2,580,15.0,97.0,0.9951,8.38,0.36,9.0,6,12.8,1.96,3,0,1,0,1,0,1
4588,0.34,13.4,440,45.0,139.0,0.99752,8.06,0.43,9.1,8,12.8,1.24,3,1,0,1,0,0,1
4589,0.06,6.0,600,11.0,18.0,0.9962,8.41,0.59,10.8,7,13.6,1.08,3,0,1,0,1,0,0
4590,0.32,2.1,620,31.0,54.0,0.99728,8.3,0.65,10.0,7,14.6,1.08,3,1,1,0,0,0,0
4591,0.25,13.9,500,45.0,199.0,0.9984,8.34,0.5,9.8,8,15.2,1.84,3,1,0,0,0,0,1
4592,0.3,4.8,490,14.0,85.0,0.9932,8.28,0.39,10.6,7,12.6,1.83,3,0,0,0,1,0,1
4593,0.49,2.5,850,38.0,142.0,0.9978,8.22,0.55,9.4,5,18.6,1.61,3,1,1,0,0,0,0
4594,0.25,12.2,400,29.0,136.0,0.99552,8.05,0.65,10.4,8,13.8,1.88,3,1,0,0,0,0,1
4595,0.57,3.4,700,4.0,10.0,0.9971,8.04,0.63,9.6,5,20.4,1.97,3,1,1,0,0,0,0
4596,0.0,1.8,740,16.0,34.0,0.9972,8.47,0.7,9.9,6,14.2,1.71,3,1,1,1,0,0,0
4597,0.3,1.8,360,28.0,117.0,0.99269,8.24,0.48,11.0,8,13.8,1.06,3,0,0,0,1,0,1
4598,0.34,1.6,260,27.0,109.0,0.9934,8.34,0.58,10.1,8,13.4,1.81,3,1,0,1,0,0,1
4599,0.32,1.3,540,27.0,183.0,0.99266,8.3,0.43,10.1,7,12.4,1.2,3,0,0,0,1,0,1
4600,0.42,12.0,670,24.0,131.0,0.99727,8.19,0.34,9.3,7,13.8,1.27,3,1,1,1,0,0,1
4601,0.21,1.9,500,29.0,122.0,0.9928,8.42,0.52,10.5,8,12.0,1.98,3,1,1,0,0,0,1
4602,0.49,4.5,470,17.0,90.0,0.9919,8.27,0.37,11.6,8,12.4,1.07,3,1,0,1,0,0,1
4603,0.32,10.5,450,35.0,135.0,0.9935,8.09,0.33,11.6,10,14.0,1.39,3,0,0,0,1,0,1
4604,0.74,7.8,450,52.0,209.0,0.9956,8.21,0.42,9.2,8,12.8,1.97,3,1,0,0,0,0,1
4605,0.16,1.4,510,15.0,96.0,0.994,8.22,0.38,9.5,6,13.8,1.22,3,0,0,0,1,0,1
4606,0.24,3.85,310,5.0,34.0,0.99098,8.01,0.36,11.8,6,15.0,1.16,3,0,0,0,1,0,1
4607,0.24,3.8,380,61.0,152.0,0.99139,8.31,0.5,11.3,9,11.8,1.61,3,1,0,0,0,0,1
4608,0.31,14.5,450,39.0,193.0,0.9986,8.1,0.5,9.2,8,14.8,1.44,3,1,0,1,0,0,1
4609,0.28,4.0,280,46.0,100.0,0.98958,8.2,0.5,13.2,9,15.0,1.97,3,0,0,0,1,0,1
4610,0.17,12.9,330,59.0,186.0,0.99754,8.08,0.49,9.4,7,13.8,1.28,3,1,1,0,0,0,1
4611,0.41,1.1,600,36.0,104.0,0.99317,7.99,0.39,9.2,7,13.8,1.02,3,1,0,0,0,0,1
4612,0.33,4.6,500,33.0,131.0,0.9942,8.28,0.4,9.6,8,14.2,1.74,3,1,0,1,0,0,1
4613,0.39,7.5,550,42.0,218.0,0.99652,8.37,0.54,10.3,7,14.0,1.48,3,0,0,0,1,0,1
4614,0.37,9.1,370,16.0,76.0,0.9948,8.05,0.54,11.1,7,13.8,1.51,3,1,0,0,0,0,1
4615,0.36,4.9,350,31.0,185.0,0.9946,8.15,0.49,9.7,7,12.6,1.72,3,0,0,0,1,0,1
4616,0.4,18.9,590,44.0,170.0,1.0,7.99,0.46,9.0,7,15.0,1.75,3,0,0,0,1,0,1
4617,0.48,2.0,820,14.0,67.0,0.9972,8.34,0.55,9.2,5,14.8,1.21,3,0,0,0,1,0,0
4618,0.34,1.0,370,45.0,79.0,0.98949,7.96,0.5,11.7,8,13.2,1.77,3,1,0,1,0,0,1
4619,0.31,1.5,220,11.0,82.0,0.9892,8.3,0.4,12.9,9,12.6,1.25,3,1,0,0,0,0,1
4620,0.49,1.8,390,8.0,18.0,0.99344,8.39,0.56,12.4,6,14.2,1.76,3,1,0,0,0,0,0
4621,0.21,1.9,730,46.0,102.0,0.9964,8.27,0.58,9.5,5,15.8,1.2,3,0,0,0,1,0,0
4622,0.39,17.3,520,22.0,126.0,0.99888,8.11,0.47,9.2,8,13.0,1.08,3,1,0,0,0,0,1
4623,0.26,1.5,320,35.0,100.0,0.99076,8.43,0.77,12.0,8,11.0,1.38,3,1,0,1,0,0,1
4624,0.3,14.7,450,50.0,136.0,0.99704,8.14,0.37,10.6,8,13.2,1.71,3,1,0,0,0,0,1
4625,0.01,3.7,1030,32.0,54.0,0.99586,8.51,0.66,11.3,6,12.6,1.61,3,1,1,1,0,0,0
4626,0.49,5.2,510,36.0,157.0,0.9953,8.18,0.48,10.6,8,15.8,1.82,3,1,0,1,0,0,1
4627,0.29,1.3,360,25.0,68.0,0.98865,8.24,0.35,12.6,8,11.6,1.09,3,1,0,0,0,0,1
4628,0.34,1.4,490,36.0,112.0,0.99091,8.02,0.5,11.0,8,13.4,1.58,3,1,0,0,0,0,1
4629,0.45,1.8,750,10.0,21.0,0.99552,8.41,0.76,11.9,7,17.8,1.5,3,1,0,1,0,0,0
4630,0.14,2.4,1140,9.0,37.0,0.99732,8.66,0.65,9.8,5,13.0,1.55,3,1,1,0,0,0,0
4631,0.3,1.8,400,43.0,179.0,0.9955,8.43,0.41,9.0,7,15.6,1.99,3,1,0,1,0,0,1
4632,0.33,7.7,340,27.0,98.0,0.9935,8.18,0.41,12.2,9,16.0,1.61,3,1,1,0,0,0,1
4633,0.42,6.4,570,25.0,148.0,0.9955,8.16,0.45,9.6,7,13.4,1.37,3,0,0,0,1,0,1
4634,0.57,1.0,620,21.0,122.0,0.99238,8.0,0.4,9.5,7,12.8,1.05,3,1,0,0,0,0,1
4635,0.36,8.0,450,28.0,123.0,0.9928,8.02,0.37,11.4,8,13.6,1.53,3,1,0,0,0,0,1
4636,0.36,8.4,420,42.0,123.0,0.99473,8.34,0.52,10.9,8,13.4,1.28,3,1,0,0,0,0,1
4637,0.28,11.0,400,31.0,117.0,0.99815,8.27,0.29,9.2,8,15.4,1.23,3,0,0,0,1,0,1
4638,0.61,13.0,530,31.0,123.0,0.99708,8.09,0.5,9.3,8,13.0,1.17,3,0,0,0,1,0,1
4639,0.29,3.0,360,17.0,117.0,0.99411,8.36,0.68,10.1,8,14.4,1.62,3,1,0,0,0,0,1
4640,0.49,1.1,370,33.0,156.0,0.992,8.15,0.54,11.1,8,14.8,1.03,3,1,0,0,0,0,1
4641,0.3,6.6,2080,60.0,154.0,0.99478,8.1,0.4,9.4,8,12.6,1.28,3,1,0,0,0,0,1
4642,0.06,2.0,630,29.0,44.0,0.99489,8.38,0.83,10.3,6,13.0,1.96,3,0,1,0,1,0,0
4643,0.56,13.8,480,55.0,190.0,0.9993,8.07,0.58,9.4,8,16.8,1.81,3,0,0,0,1,0,1
4644,0.2,1.4,860,7.0,31.0,0.9946,8.11,0.46,10.0,5,16.4,1.91,3,1,0,0,0,1,0
4645,0.29,3.2,340,41.0,151.0,0.9912,8.35,0.58,11.6333,9,11.6,1.16,3,0,0,0,1,0,1
4646,0.41,1.3,440,11.0,126.0,0.99293,8.28,0.45,10.3,7,15.0,1.44,3,1,0,0,0,0,1
4647,0.3,2.2,330,39.0,107.0,0.98894,8.22,0.53,13.5,9,13.0,1.61,3,0,0,0,1,0,1
4648,0.49,1.8,550,19.0,110.0,0.9946,8.33,0.44,9.9,7,15.0,1.55,3,1,0,1,0,0,1
4649,0.4,11.6,320,34.0,214.0,0.9963,8.1,0.51,9.8,8,14.4,1.77,3,0,0,0,1,0,1
4650,0.55,16.6,560,53.0,238.0,1.0017,7.96,0.58,8.7,8,14.8,1.63,3,0,0,0,1,0,1
4651,0.0,1.2,410,16.0,46.0,0.99258,9.01,0.59,12.5,6,10.0,1.88,3,0,1,1,0,0,0
4652,0.02,4.4,960,5.0,13.0,0.997,8.41,0.57,11.0,4,14.2,1.0,3,1,0,0,0,1,0
4653,0.41,6.8,450,61.0,216.0,0.9952,8.09,0.46,9.4,7,12.8,1.56,3,1,0,0,0,0,1
4654,0.28,14.0,530,83.0,197.0,0.9981,8.14,0.45,9.8,8,16.0,1.03,3,1,0,0,0,0,1
4655,0.3,1.2,480,25.0,119.0,0.99045,8.32,0.62,11.3,8,10.6,1.43,3,0,0,0,1,0,1
4656,0.11,2.7,770,6.0,31.0,0.9984,8.19,0.7,10.1,6,18.8,1.86,3,1,1,1,0,0,0
4657,0.23,7.2,380,61.0,220.0,0.9952,8.14,0.35,9.5,7,13.4,1.46,3,1,0,0,0,0,1
4658,0.29,6.8,200,31.0,113.0,0.99338,8.13,0.29,10.8,8,14.8,1.53,3,1,0,0,0,0,1
4659,0.74,1.2,280,30.0,165.0,0.991,8.08,0.82,12.3,8,15.8,2.0,3,1,0,1,0,0,1
4660,0.64,17.0,500,69.0,210.0,1.0004,8.15,0.51,9.3,9,15.8,1.83,3,1,0,1,0,0,1
4661,0.27,4.2,310,20.0,80.0,0.99089,8.12,0.39,11.5,8,13.8,1.43,3,1,0,0,0,0,1
4662,0.38,5.7,210,23.0,125.0,0.99338,8.13,0.62,11.1,8,15.0,1.99,3,1,0,0,0,0,1
4663,0.26,6.8,490,22.0,93.0,0.9928,8.15,0.42,11.0,8,12.0,1.39,3,1,0,0,0,0,1
4664,0.44,2.3,800,22.0,46.0,0.9988,8.32,0.67,9.7,6,20.2,1.72,3,0,0,0,1,0,0
4665,0.0,2.2,670,7.0,14.0,0.99517,8.4,0.58,10.9,4,14.2,1.22,3,1,1,0,0,0,0
4666,0.32,12.4,510,34.0,106.0,0.998,8.54,0.45,9.2,8,13.4,1.98,3,1,0,1,0,0,1
4667,0.57,17.8,520,34.0,243.0,1.0007,7.98,0.82,9.0,7,17.4,1.26,3,1,1,0,0,0,1
4668,0.32,1.2,410,29.0,94.0,0.98978,8.07,0.45,12.0,8,14.6,1.74,3,1,0,0,0,0,1
4669,0.34,2.0,440,61.0,171.0,0.98947,8.25,0.53,13.3,9,14.4,1.69,3,0,0,0,1,0,1
4670,0.38,7.9,450,54.0,208.0,0.99572,8.17,0.46,9.1,7,12.4,1.79,3,1,0,0,0,0,1
4671,0.29,16.85,540,23.0,135.0,0.9998,8.16,0.38,9.0,8,15.6,1.82,3,0,0,0,1,0,1
4672,0.19,1.7,200,24.0,110.0,0.9898,8.32,0.47,12.6,9,12.0,1.92,3,1,0,0,0,0,1
4673,0.56,11.2,430,40.0,142.0,0.9975,8.14,0.46,8.7,7,13.8,1.19,3,1,1,0,0,0,1
4674,0.26,6.8,490,22.0,93.0,0.9928,8.15,0.42,11.0,8,12.0,1.41,3,1,0,0,0,0,1
